wavelength_nm,power_0_mW_dbm,power_17_mW_dbm,power_73_mW_dbm,power_131_mW_dbm,power_188_mW_dbm,power_244_mW_dbm,power_296_mW_dbm,power_344_mW_dbm,power_367_mW_dbm
1548.0312,-43.735805,-37.1447,-36.35835,-37.560155,-37.69042,-39.00248,-39.276772,-39.559506,-39.594369
1548.0344,-43.708927,-37.332926,-36.354502,-37.527818,-37.691738,-38.963731,-39.238274,-39.543057,-39.563621
1548.0375,-43.688492,-37.52382,-36.351131,-37.49737,-37.696364,-38.922225,-39.196022,-39.520996,-39.527694
1548.0406,-43.675566,-37.714833,-36.348014,-37.468922,-37.704506,-38.878348,-39.150441,-39.493577,-39.486986
1548.0438,-43.670775,-37.903234,-36.344921,-37.44257,-37.716367,-38.832491,-39.101969,-39.461088,-39.441922
1548.0469,-43.674299,-38.086242,-36.341624,-37.4184,-37.732141,-38.785048,-39.051058,-39.423854,-39.392955
1548.05,-43.685878,-38.261199,-36.337897,-37.396488,-37.752012,-38.73642,-38.99817,-39.382233,-39.340568
1548.0531,-43.704831,-38.425758,-36.333524,-37.376897,-37.776152,-38.687013,-38.943778,-39.336625,-39.285269
1548.0563,-43.730094,-38.578063,-36.328306,-37.359682,-37.804718,-38.637234,-38.888362,-39.287463,-39.227588
1548.0594,-43.76027,-38.716913,-36.322064,-37.344886,-37.837847,-38.587494,-38.832411,-39.235221,-39.168076
1548.0625,-43.793697,-38.841868,-36.314647,-37.332541,-37.875652,-38.538203,-38.776411,-39.180403,-39.107299
1548.0656,-43.828527,-38.953284,-36.30594,-37.322667,-37.918217,-38.489765,-38.720849,-39.123544,-39.045829
1548.0687,-43.86283,-39.052288,-36.295865,-37.31527,-37.96559,-38.44258,-38.666206,-39.065203,-38.984247
1548.0719,-43.894701,-39.140675,-36.284391,-37.310345,-38.017779,-38.397036,-38.612952,-39.005957,-38.923127
1548.075,-43.922376,-39.220763,-36.271533,-37.307872,-38.07474,-38.353508,-38.561543,-38.946391,-38.863037
1548.0781,-43.944354,-39.29522,-36.257357,-37.30782,-38.136371,-38.312354,-38.512418,-38.887095,-38.80453
1548.0812,-43.959489,-39.366888,-36.241979,-37.310141,-38.202504,-38.273915,-38.465993,-38.828652,-38.74814
1548.0844,-43.967079,-39.438619,-36.225565,-37.314775,-38.272891,-38.238508,-38.422664,-38.771631,-38.694377
1548.0875,-43.966904,-39.513141,-36.208325,-37.321653,-38.347199,-38.20643,-38.3828,-38.716583,-38.643724
1548.0906,-43.95924,-39.592958,-36.190514,-37.330693,-38.425002,-38.177952,-38.346742,-38.664034,-38.596635
1548.0938,-43.944826,-39.680267,-36.172422,-37.341805,-38.505767,-38.153321,-38.314806,-38.614478,-38.553532
1548.0969,-43.924798,-39.776915,-36.154369,-37.354893,-38.588853,-38.13276,-38.287283,-38.56838,-38.514806
1548.1,-43.900598,-39.88436,-36.136696,-37.36986,-38.673507,-38.116465,-38.264434,-38.526166,-38.480817
1548.1031,-43.873865,-40.003654,-36.119762,-37.386609,-38.758862,-38.104612,-38.246497,-38.488227,-38.451895
1548.1063,-43.846322,-40.135429,-36.103934,-37.405046,-38.843947,-38.097349,-38.233686,-38.454921,-38.428341
1548.1094,-43.819669,-40.279878,-36.089582,-37.425087,-38.927689,-38.094803,-38.226192,-38.426569,-38.410428
1548.1125,-43.795483,-40.436743,-36.077073,-37.446661,-39.00894,-38.097079,-38.224183,-38.403457,-38.398405
1548.1156,-43.775144,-40.605304,-36.066765,-37.469711,-39.086491,-38.104262,-38.227808,-38.385844,-38.392497
1548.1188,-43.759766,-40.784358,-36.059005,-37.494203,-39.159107,-38.116413,-38.237196,-38.373956,-38.392909
1548.1219,-43.750159,-40.972219,-36.054127,-37.520121,-39.225559,-38.133575,-38.252455,-38.367996,-38.399824
1548.125,-43.746798,-41.166717,-36.052448,-37.547478,-39.284664,-38.155769,-38.273672,-38.368137,-38.413403
1548.1281,-43.749814,-41.365226,-36.054268,-37.576308,-39.335328,-38.182996,-38.300916,-38.374534,-38.433789
1548.1312,-43.758998,-41.564715,-36.059869,-37.606675,-39.376585,-38.215237,-38.33423,-38.387316,-38.461101
1548.1344,-43.773812,-41.761837,-36.069515,-37.638661,-39.407637,-38.252448,-38.373634,-38.40659,-38.495435
1548.1375,-43.793426,-41.953063,-36.083453,-37.672371,-39.427887,-38.294567,-38.419117,-38.432441,-38.536855
1548.1406,-43.816751,-42.134851,-36.101908,-37.707927,-39.43696,-38.341504,-38.470639,-38.464931,-38.585395
1548.1437,-43.842501,-42.303861,-36.12509,-37.745459,-39.434723,-38.393147,-38.52812,-38.504091,-38.641045
1548.1469,-43.869255,-42.457169,-36.153186,-37.785101,-39.421281,-38.449354,-38.59144,-38.549926,-38.703747
1548.15,-43.895535,-42.592491,-36.186362,-37.82698,-39.396974,-38.509956,-38.660427,-38.602403,-38.773385
1548.1531,-43.919893,-42.708351,-36.22476,-37.871209,-39.362356,-38.574749,-38.734854,-38.661451,-38.849772
1548.1562,-43.940993,-42.804196,-36.268495,-37.917875,-39.318173,-38.643495,-38.814429,-38.726948,-38.932638
1548.1594,-43.9577,-42.880415,-36.31765,-37.967027,-39.265326,-38.715916,-38.89879,-38.798718,-39.021618
1548.1625,-43.969151,-42.938276,-36.372269,-38.018666,-39.204836,-38.79169,-38.987491,-38.87652,-39.116236
1548.1656,-43.974813,-42.979785,-36.432355,-38.07273,-39.137813,-38.870443,-39.079995,-38.960037,-39.215888
1548.1688,-43.974514,-43.007492,-36.49786,-38.129086,-39.065414,-38.951746,-39.175667,-39.048867,-39.319833
1548.1719,-43.96845,-43.024277,-36.568677,-38.187514,-38.988815,-39.035106,-39.273764,-39.142512,-39.42718
1548.175,-43.957167,-43.033136,-36.644632,-38.247702,-38.90918,-39.119957,-39.373429,-39.240363,-39.536876
1548.1781,-43.941511,-43.036999,-36.725475,-38.309235,-38.827639,-39.205655,-39.473685,-39.341694,-39.647704
1548.1813,-43.922569,-43.038585,-36.810873,-38.371592,-38.745268,-39.291468,-39.573433,-39.445648,-39.758285
1548.1844,-43.901587,-43.040297,-36.9004,-38.434148,-38.663075,-39.376569,-39.671457,-39.551235,-39.867086
1548.1875,-43.879889,-43.044163,-36.993531,-38.496172,-38.581989,-39.460038,-39.766431,-39.657321,-39.972444
1548.1906,-43.858793,-43.051804,-37.089635,-38.556845,-38.502856,-39.540857,-39.856937,-39.762633,-40.072595
1548.1937,-43.83954,-43.064428,-37.187979,-38.615278,-38.426436,-39.617918,-39.941487,-39.865767,-40.165721
1548.1969,-43.823226,-43.082851,-37.287721,-38.67053,-38.353404,-39.69004,-40.018561,-39.965198,-40.250003
1548.2,-43.81075,-43.107517,-37.387918,-38.721649,-38.28435,-39.755989,-40.08665,-40.059312,-40.323692
1548.2031,-43.802778,-43.138535,-37.487534,-38.767703,-38.219789,-39.814513,-40.144312,-40.146435,-40.385177
1548.2062,-43.799712,-43.175712,-37.585455,-38.807822,-38.16016,-39.864382,-40.19023,-40.224885,-40.433068
1548.2094,-43.801686,-43.218597,-37.680507,-38.841242,-38.105839,-39.904442,-40.223278,-40.293027,-40.466263
1548.2125,-43.80856,-43.266516,-37.771476,-38.867342,-38.057142,-39.933672,-40.242587,-40.34934,-40.484009
1548.2156,-43.81993,-43.318611,-37.857141,-38.885674,-38.014333,-39.951241,-40.247593,-40.392489,-40.485948
1548.2188,-43.835156,-43.373885,-37.9363,-38.89599,-37.977634,-39.956564,-40.238084,-40.421396,-40.472137
1548.2219,-43.853391,-43.431234,-38.00781,-38.898252,-37.947225,-39.949349,-40.21422,-40.435301,-40.443045
1548.225,-43.87363,-43.489492,-38.070616,-38.892629,-37.923259,-39.929626,-40.176536,-40.433814,-40.399526
1548.2281,-43.894753,-43.547467,-38.12379,-38.879486,-37.90586,-39.897759,-40.125918,-40.416946,-40.34277
1548.2313,-43.915599,-43.603983,-38.166561,-38.859353,-37.895129,-39.854437,-40.063563,-40.385114,-40.274239
1548.2344,-43.935021,-43.657914,-38.198342,-38.832899,-37.891151,-39.800644,-39.99092,-40.339126,-40.195595
1548.2375,-43.951959,-43.70822,-38.218757,-38.800887,-37.893994,-39.737614,-39.90962,-40.28014,-40.108622
1548.2406,-43.965504,-43.753978,-38.227649,-38.764139,-37.90371,-39.666768,-39.821407,-40.209603,-40.015157
1548.2438,-43.974954,-43.79441,-38.225089,-38.723494,-37.920338,-39.589649,-39.728064,-40.12918,-39.917022
1548.2469,-43.979859,-43.828904,-38.211373,-38.679779,-37.943902,-39.507858,-39.631352,-40.040677,-39.815975
1548.25,-43.980046,-43.857028,-38.18701,-38.633775,-37.974407,-39.422992,-39.532955,-39.945965,-39.713667
1548.2531,-43.975632,-43.878536,-38.1527,-38.586199,-38.011838,-39.33659,-39.434443,-39.846907,-39.611615
1548.2562,-43.967003,-43.893374,-38.109309,-38.537691,-38.056155,-39.250093,-39.33724,-39.745307,-39.511182
1548.2594,-43.954792,-43.901674,-38.057837,-38.488806,-38.107287,-39.164812,-39.242613,-39.642853,-39.413574
1548.2625,-43.939827,-43.903738,-37.999382,-38.440007,-38.165123,-39.081911,-39.151658,-39.541094,-39.319836
1548.2656,-43.923076,-43.900029,-37.935104,-38.391678,-38.229509,-39.0024,-39.06531,-39.441414,-39.23086
1548.2687,-43.905581,-43.891147,-37.86619,-38.344119,-38.300237,-38.92713,-38.984345,-39.345028,-39.147396
1548.2719,-43.8884,-43.877806,-37.793823,-38.297566,-38.377035,-38.856804,-38.909394,-39.252975,-39.070064
1548.275,-43.872537,-43.860812,-37.71915,-38.252194,-38.459559,-38.791983,-38.840958,-39.166132,-38.999366
1548.2781,-43.858899,-43.841034,-37.643261,-38.208134,-38.547386,-38.733103,-38.779424,-39.085218,-38.935704
1548.2812,-43.848241,-43.819384,-37.567167,-38.16548,-38.64,-38.680486,-38.725079,-39.010817,-38.879395
1548.2844,-43.841139,-43.796784,-37.49179,-38.124307,-38.736791,-38.634355,-38.678128,-38.943388,-38.830681
1548.2875,-43.837962,-43.774146,-37.417949,-38.084672,-38.837043,-38.59485,-38.638704,-38.883282,-38.789741
1548.2906,-43.838857,-43.752352,-37.346359,-38.046634,-38.939937,-38.562039,-38.606884,-38.83076,-38.756707
1548.2938,-43.843753,-43.732226,-37.277627,-38.010253,-39.044548,-38.53593,-38.582696,-38.786008,-38.731668
1548.2969,-43.85236,-43.714518,-37.212257,-37.9756,-39.14985,-38.516479,-38.566131,-38.749148,-38.714678
1548.3,-43.86419,-43.699885,-37.15065,-37.94276,-39.254723,-38.503601,-38.557146,-38.72025,-38.705764
1548.3031,-43.878585,-43.688873,-37.093114,-37.911834,-39.357968,-38.497175,-38.555672,-38.699343,-38.704927
1548.3063,-43.894748,-43.681908,-37.039868,-37.882944,-39.458327,-38.497051,-38.561616,-38.686421,-38.712146
1548.3094,-43.911786,-43.679275,-36.991047,-37.856227,-39.554507,-38.503051,-38.574861,-38.681449,-38.727378
1548.3125,-43.928761,-43.681116,-36.946716,-37.831836,-39.645208,-38.514976,-38.59527,-38.684367,-38.750554
1548.3156,-43.944742,-43.687417,-36.906868,-37.809939,-39.729159,-38.532604,-38.622684,-38.695093,-38.781583
1548.3187,-43.958857,-43.698007,-36.871439,-37.790716,-39.805153,-38.555695,-38.656916,-38.713519,-38.820339
1548.3219,-43.970348,-43.712556,-36.840308,-37.774351,-39.872086,-38.583993,-38.697753,-38.739517,-38.866663
1548.325,-43.978613,-43.730577,-36.813306,-37.761035,-39.928994,-38.61722,-38.744954,-38.77293,-38.92035
1548.3281,-43.983249,-43.751443,-36.790222,-37.750959,-39.975086,-38.655087,-38.798238,-38.813575,-38.981148
1548.3312,-43.98407,-43.774391,-36.770805,-37.744307,-40.009774,-38.697286,-38.857289,-38.861231,-39.048741
1548.3344,-43.981118,-43.798554,-36.754771,-37.74126,-40.032693,-38.743494,-38.921745,-38.915639,-39.122748
1548.3375,-43.974661,-43.822984,-36.74181,-37.741987,-40.043716,-38.793375,-38.991198,-38.976496,-39.202709
1548.3406,-43.965165,-43.846693,-36.731586,-37.746645,-40.042951,-38.846578,-39.065188,-39.043443,-39.288079
1548.3438,-43.953267,-43.868689,-36.723751,-37.755372,-40.030742,-38.902738,-39.1432,-39.116068,-39.378219
1548.3469,-43.939728,-43.888025,-36.717944,-37.768293,-40.007645,-38.96148,-39.224664,-39.193892,-39.472393
1548.35,-43.925385,-43.903849,-36.713801,-37.785507,-39.974406,-39.022414,-39.308952,-39.276367,-39.569763
1548.3531,-43.9111,-43.915447,-36.710963,-37.807093,-39.931933,-39.085141,-39.395376,-39.362873,-39.669389
1548.3563,-43.897709,-43.922285,-36.709084,-37.833104,-39.881259,-39.149249,-39.483197,-39.452712,-39.770236
1548.3594,-43.885978,-43.924047,-36.707836,-37.863563,-39.823503,-39.214315,-39.571621,-39.545112,-39.871184
1548.3625,-43.876562,-43.920651,-36.706923,-37.898467,-39.759842,-39.279905,-39.659811,-39.639225,-39.97104
1548.3656,-43.869975,-43.91226,-36.706083,-37.937775,-39.691469,-39.345572,-39.746892,-39.734133,-40.068561
1548.3688,-43.866565,-43.899275,-36.705097,-37.981416,-39.619567,-39.410859,-39.831959,-39.828856,-40.162479
1548.3719,-43.866501,-43.882315,-36.703796,-38.029276,-39.545284,-39.475296,-39.914097,-39.922367,-40.251534
1548.375,-43.869769,-43.862183,-36.702063,-38.081204,-39.469708,-39.538406,-39.992389,-40.013599,-40.334504
1548.3781,-43.876172,-43.839821,-36.699836,-38.137007,-39.393854,-39.5997,-40.065937,-40.101474,-40.410243
1548.3812,-43.885346,-43.816266,-36.69711,-38.196445,-39.318653,-39.658685,-40.133878,-40.184915,-40.477721
1548.3844,-43.896778,-43.792593,-36.693935,-38.259233,-39.244942,-39.714868,-40.195409,-40.262877,-40.53605
1548.3875,-43.909834,-43.769869,-36.69041,-38.325039,-39.173463,-39.767763,-40.2498,-40.33437,-40.58452
1548.3906,-43.923791,-43.749102,-36.686683,-38.393487,-39.104862,-39.816894,-40.296422,-40.398487,-40.622614
1548.3937,-43.937882,-43.731199,-36.68294,-38.46415,-39.039692,-39.861814,-40.334761,-40.454429,-40.65003
1548.3969,-43.951333,-43.716933,-36.679401,-38.536561,-38.978416,-39.902106,-40.364436,-40.501528,-40.666676
1548.4,-43.963409,-43.706912,-36.676312,-38.61021,-38.921413,-39.937403,-40.385212,-40.539269,-40.672673
1548.4031,-43.97346,-43.701557,-36.673936,-38.684553,-38.868985,-39.967397,-40.397009,-40.567307,-40.668341
1548.4062,-43.980956,-43.701092,-36.672546,-38.759014,-38.821363,-39.991853,-40.399906,-40.585471,-40.654175
1548.4094,-43.98552,-43.705533,-36.672417,-38.832993,-38.778711,-40.010615,-40.394137,-40.593773,-40.630823
1548.4125,-43.986951,-43.714686,-36.673822,-38.905877,-38.741138,-40.023621,-40.380084,-40.592402,-40.599056
1548.4156,-43.985234,-43.728162,-36.677024,-38.977046,-38.7087,-40.030903,-40.358266,-40.581718,-40.559738
1548.4188,-43.980539,-43.745382,-36.68227,-39.045885,-38.681404,-40.032592,-40.329319,-40.562231,-40.5138
1548.4219,-43.973206,-43.765602,-36.689791,-39.111794,-38.65922,-40.028914,-40.293976,-40.534584,-40.462205
1548.425,-43.963725,-43.787942,-36.699795,-39.174198,-38.642074,-40.020185,-40.253046,-40.499531,-40.40593
1548.4281,-43.952698,-43.81142,-36.712465,-39.232559,-38.629865,-40.006802,-40.207386,-40.457912,-40.345941
1548.4313,-43.940803,-43.834998,-36.727958,-39.286385,-38.622455,-39.989231,-40.157878,-40.410622,-40.283177
1548.4344,-43.928755,-43.857625,-36.746403,-39.33524,-38.619681,-39.967988,-40.105411,-40.358591,-40.218533
1548.4375,-43.91726,-43.87829,-36.767897,-39.378752,-38.621353,-39.943629,-40.050856,-40.30276,-40.152853
1548.4406,-43.906975,-43.896079,-36.792506,-39.416615,-38.627258,-39.91673,-39.995049,-40.244057,-40.08692
1548.4437,-43.89848,-43.910218,-36.820266,-39.448604,-38.637158,-39.887871,-39.938781,-40.183382,-40.021451
1548.4469,-43.892242,-43.920118,-36.851173,-39.474565,-38.650796,-39.857622,-39.882782,-40.121589,-39.957097
1548.45,-43.888596,-43.925412,-36.885193,-39.494428,-38.667894,-39.82653,-39.827717,-40.059478,-39.894439
1548.4531,-43.887729,-43.925971,-36.922252,-39.508199,-38.688159,-39.795105,-39.774179,-39.997786,-39.833992
1548.4562,-43.889676,-43.921912,-36.96224,-39.515961,-38.711281,-39.763814,-39.72269,-39.937178,-39.776206
1548.4594,-43.894314,-43.913587,-37.005005,-39.517866,-38.736937,-39.733073,-39.673696,-39.87825,-39.721468
1548.4625,-43.90138,-43.901562,-37.050361,-39.514137,-38.764797,-39.703243,-39.627571,-39.821524,-39.670108
1548.4656,-43.910475,-43.886577,-37.09808,-39.505053,-38.79452,-39.674625,-39.584623,-39.767452,-39.622399
1548.4688,-43.921094,-43.869504,-37.147896,-39.490947,-38.825768,-39.647461,-39.545093,-39.716416,-39.578566
1548.4719,-43.932649,-43.851294,-37.199507,-39.472197,-38.858201,-39.621936,-39.50916,-39.668734,-39.538788
1548.475,-43.944503,-43.83293,-37.25258,-39.449215,-38.891488,-39.598178,-39.47695,-39.624664,-39.5032
1548.4781,-43.956005,-43.815372,-37.306752,-39.42244,-38.925307,-39.576258,-39.448535,-39.584406,-39.471901
1548.4813,-43.966525,-43.799517,-37.361635,-39.39233,-38.959358,-39.5562,-39.423944,-39.548109,-39.444956
1548.4844,-43.975496,-43.786156,-37.416829,-39.359351,-38.993357,-39.53798,-39.40316,-39.515878,-39.4224
1548.4875,-43.982439,-43.775943,-37.471923,-39.323972,-39.027051,-39.521534,-39.386131,-39.487774,-39.40424
1548.4906,-43.986998,-43.769372,-37.526512,-39.286656,-39.060218,-39.506762,-39.372772,-39.463822,-39.39046
1548.4938,-43.98896,-43.766762,-37.5802,-39.247855,-39.092669,-39.49353,-39.362967,-39.444012,-39.381023
1548.4969,-43.988261,-43.768244,-37.632617,-39.208003,-39.124256,-39.481684,-39.356577,-39.428307,-39.375874
1548.5,-43.984998,-43.773768,-37.683428,-39.167512,-39.15487,-39.471046,-39.353436,-39.416644,-39.374939
1548.5031,-43.97941,-43.783099,-37.732343,-39.126769,-39.184444,-39.461427,-39.353362,-39.408935,-39.378132
1548.5062,-43.971871,-43.795837,-37.779125,-39.086134,-39.21295,-39.452631,-39.356158,-39.405075,-39.385351
1548.5094,-43.962859,-43.811434,-37.823599,-39.045932,-39.240403,-39.44446,-39.36161,-39.404939,-39.396483
1548.5125,-43.952927,-43.829217,-37.865657,-39.006462,-39.266854,-39.436722,-39.369497,-39.408388,-39.411404
1548.5156,-43.942672,-43.848422,-37.905258,-38.967984,-39.292387,-39.429233,-39.379591,-39.41527,-39.429978
1548.5187,-43.932693,-43.868228,-37.942433,-38.930731,-39.317117,-39.421827,-39.39166,-39.42542,-39.452062
1548.5219,-43.923566,-43.887794,-37.977274,-38.894898,-39.341183,-39.414358,-39.405472,-39.438666,-39.477499
1548.525,-43.915806,-43.906304,-38.009937,-38.860651,-39.364743,-39.406708,-39.420796,-39.454823,-39.506128
1548.5281,-43.909843,-43.923007,-38.040627,-38.828122,-39.387967,-39.398787,-39.43741,-39.473703,-39.537773
1548.5312,-43.906002,-43.937252,-38.069592,-38.797414,-39.411033,-39.390535,-39.455101,-39.495113,-39.572255
1548.5344,-43.904485,-43.948527,-38.097112,-38.768599,-39.434117,-39.381933,-39.47367,-39.518852,-39.609382
1548.5375,-43.905364,-43.95648,-38.123486,-38.741719,-39.457391,-39.372993,-39.492932,-39.544723,-39.648955
1548.5406,-43.908581,-43.960939,-38.149023,-38.716789,-39.481013,-39.363768,-39.512727,-39.572523,-39.690766
1548.5438,-43.913949,-43.961915,-38.174026,-38.693798,-39.505125,-39.354345,-39.532911,-39.602054,-39.734598
1548.5469,-43.921164,-43.959596,-38.198788,-38.672708,-39.529844,-39.344846,-39.553372,-39.63312,-39.780227
1548.55,-43.929825,-43.954337,-38.223577,-38.653457,-39.555262,-39.335429,-39.57402,-39.665529,-39.827421
1548.5531,-43.939451,-43.946625,-38.248628,-38.635959,-39.581438,-39.326278,-39.594796,-39.699097,-39.875942
1548.5563,-43.949511,-43.937057,-38.274141,-38.620108,-39.608396,-39.317606,-39.61567,-39.733649,-39.925542
1548.5594,-43.95945,-43.926295,-38.300267,-38.605778,-39.636123,-39.309648,-39.636639,-39.76902,-39.975972
1548.5625,-43.968725,-43.915034,-38.327112,-38.592825,-39.664566,-39.302656,-39.657731,-39.805056,-40.026972
1548.5656,-43.976833,-43.903964,-38.354728,-38.581091,-39.693632,-39.296896,-39.678999,-39.841617,-40.078283
1548.5687,-43.983338,-43.89373,-38.383114,-38.570406,-39.723188,-39.292644,-39.700519,-39.878575,-40.129637
1548.5719,-43.987902,-43.884909,-38.412213,-38.560591,-39.753061,-39.290177,-39.722388,-39.915818,-40.180766
1548.575,-43.990299,-43.877982,-38.441914,-38.551464,-39.783039,-39.289774,-39.744721,-39.953246,-40.231397
1548.5781,-43.990432,-43.873316,-38.472051,-38.542843,-39.812877,-39.291708,-39.767641,-39.990771,-40.281254
1548.5812,-43.988335,-43.871151,-38.502407,-38.534551,-39.842298,-39.296243,-39.791281,-40.028317,-40.330059
1548.5844,-43.984172,-43.871596,-38.532715,-38.526422,-39.870997,-39.303631,-39.81577,-40.065815,-40.377528
1548.5875,-43.978221,-43.874628,-38.562663,-38.518305,-39.89865,-39.314106,-39.841236,-40.103202,-40.423376
1548.5906,-43.970861,-43.880102,-38.591897,-38.51007,-39.924919,-39.327881,-39.867791,-40.140415,-40.46731
1548.5938,-43.962543,-43.887755,-38.620025,-38.501615,-39.949457,-39.345146,-39.895531,-40.177389,-40.509036
1548.5969,-43.953767,-43.897231,-38.646626,-38.492866,-39.971919,-39.366063,-39.924526,-40.214052,-40.548253
1548.6,-43.945047,-43.908095,-38.671253,-38.483787,-39.991966,-39.390762,-39.954817,-40.250316,-40.584655
1548.6031,-43.936887,-43.919858,-38.69344,-38.474377,-40.009274,-39.419342,-39.986407,-40.286078,-40.617934
1548.6063,-43.929751,-43.932005,-38.712714,-38.464678,-40.023542,-39.451859,-40.019258,-40.321212,-40.647776
1548.6094,-43.924036,-43.944019,-38.728599,-38.45477,-40.034495,-39.488333,-40.053285,-40.355562,-40.673873
